book_id_raw,title,authors,language_code,image_url,small_image_url,description,text,book_idx
307,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,eng,https://images.gr-assets.com/books/1452624392m/1215032.jpg,https://images.gr-assets.com/books/1452624392s/1215032.jpg,"The Wise Man's Fear (The Kingkiller Chronicle, #2) by Patrick Rothfuss","The Wise Man's Fear (The Kingkiller Chronicle, #2) — by Patrick Rothfuss — The Wise Man's Fear (The Kingkiller Chronicle, #2) by Patrick Rothfuss",306
308,Can You Keep a Secret?,Sophie Kinsella,en-US,https://images.gr-assets.com/books/1330464293m/33724.jpg,https://images.gr-assets.com/books/1330464293s/33724.jpg,Can You Keep a Secret? by Sophie Kinsella,Can You Keep a Secret? — by Sophie Kinsella — Can You Keep a Secret? by Sophie Kinsella,307
309,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,en-US,https://images.gr-assets.com/books/1369452302m/6752378.jpg,https://images.gr-assets.com/books/1369452302s/6752378.jpg,"City of Fallen Angels (The Mortal Instruments, #4) by Cassandra Clare","City of Fallen Angels (The Mortal Instruments, #4) — by Cassandra Clare — City of Fallen Angels (The Mortal Instruments, #4) by Cassandra Clare",308
310,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,en-US,https://images.gr-assets.com/books/1327936464m/14748.jpg,https://images.gr-assets.com/books/1327936464s/14748.jpg,"Good in Bed (Cannie Shapiro, #1) by Jennifer Weiner","Good in Bed (Cannie Shapiro, #1) — by Jennifer Weiner — Good in Bed (Cannie Shapiro, #1) by Jennifer Weiner",309
311,The Thorn Birds,Colleen McCullough,eng,https://images.gr-assets.com/books/1391416796m/3412.jpg,https://images.gr-assets.com/books/1391416796s/3412.jpg,The Thorn Birds by Colleen McCullough,The Thorn Birds — by Colleen McCullough — The Thorn Birds by Colleen McCullough,310
312,The Graveyard Book,"Neil Gaiman, Dave McKean",en-US,https://images.gr-assets.com/books/1303859949m/2213661.jpg,https://images.gr-assets.com/books/1303859949s/2213661.jpg,"The Graveyard Book by Neil Gaiman, Dave McKean","The Graveyard Book — by Neil Gaiman, Dave McKean — The Graveyard Book by Neil Gaiman, Dave McKean",311
313,The Light Between Oceans,M.L. Stedman,eng,https://images.gr-assets.com/books/1336683021m/13158800.jpg,https://images.gr-assets.com/books/1336683021s/13158800.jpg,The Light Between Oceans by M.L. Stedman,The Light Between Oceans — by M.L. Stedman — The Light Between Oceans by M.L. Stedman,312
314,"Inkheart (Inkworld, #1)","Cornelia Funke, Anthea Bell",en-US,https://images.gr-assets.com/books/1328866790m/28194.jpg,https://images.gr-assets.com/books/1328866790s/28194.jpg,"Inkheart (Inkworld, #1) by Cornelia Funke, Anthea Bell","Inkheart (Inkworld, #1) — by Cornelia Funke, Anthea Bell — Inkheart (Inkworld, #1) by Cornelia Funke, Anthea Bell",313
315,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Who Moved My Cheese? by Spencer Johnson, Kenneth H. Blanchard","Who Moved My Cheese? — by Spencer Johnson, Kenneth H. Blanchard — Who Moved My Cheese? by Spencer Johnson, Kenneth H. Blanchard",314
316,A Walk in the Woods,Bill Bryson,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,A Walk in the Woods by Bill Bryson,A Walk in the Woods — by Bill Bryson — A Walk in the Woods by Bill Bryson,315
317,I Know Why the Caged Bird Sings,Maya Angelou,en-US,https://images.gr-assets.com/books/1327957927m/13214.jpg,https://images.gr-assets.com/books/1327957927s/13214.jpg,I Know Why the Caged Bird Sings by Maya Angelou,I Know Why the Caged Bird Sings — by Maya Angelou — I Know Why the Caged Bird Sings by Maya Angelou,316
318,Orphan Train,Christina Baker Kline,eng,https://images.gr-assets.com/books/1362409483m/15818107.jpg,https://images.gr-assets.com/books/1362409483s/15818107.jpg,Orphan Train by Christina Baker Kline,Orphan Train — by Christina Baker Kline — Orphan Train by Christina Baker Kline,317
319,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,eng,https://images.gr-assets.com/books/1460477703m/8755776.jpg,https://images.gr-assets.com/books/1460477703s/8755776.jpg,"City of Lost Souls (The Mortal Instruments, #5) by Cassandra Clare","City of Lost Souls (The Mortal Instruments, #5) — by Cassandra Clare — City of Lost Souls (The Mortal Instruments, #5) by Cassandra Clare",318
320,"Where'd You Go, Bernadette",Maria Semple,eng,https://images.gr-assets.com/books/1338822317m/13526165.jpg,https://images.gr-assets.com/books/1338822317s/13526165.jpg,"Where'd You Go, Bernadette by Maria Semple","Where'd You Go, Bernadette — by Maria Semple — Where'd You Go, Bernadette by Maria Semple",319
321,Where the Red Fern Grows,Wilson Rawls,,https://images.gr-assets.com/books/1166154337m/10365.jpg,https://images.gr-assets.com/books/1166154337s/10365.jpg,Where the Red Fern Grows by Wilson Rawls,Where the Red Fern Grows — by Wilson Rawls — Where the Red Fern Grows by Wilson Rawls,320
322,Neverwhere,Neil Gaiman,eng,https://images.gr-assets.com/books/1348747943m/14497.jpg,https://images.gr-assets.com/books/1348747943s/14497.jpg,Neverwhere by Neil Gaiman,Neverwhere — by Neil Gaiman — Neverwhere by Neil Gaiman,321
323,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",eng,https://images.gr-assets.com/books/1265401884m/9717.jpg,https://images.gr-assets.com/books/1265401884s/9717.jpg,"The Unbearable Lightness of Being by Milan Kundera, Michael Henry Heim","The Unbearable Lightness of Being — by Milan Kundera, Michael Henry Heim — The Unbearable Lightness of Being by Milan Kundera, Michael Henry Heim",322
324,Fangirl,Rainbow Rowell,eng,https://images.gr-assets.com/books/1499565420m/16068905.jpg,https://images.gr-assets.com/books/1499565420s/16068905.jpg,Fangirl by Rainbow Rowell,Fangirl — by Rainbow Rowell — Fangirl by Rainbow Rowell,323
325,A Prayer for Owen Meany,John Irving,eng,https://images.gr-assets.com/books/1260470010m/4473.jpg,https://images.gr-assets.com/books/1260470010s/4473.jpg,A Prayer for Owen Meany by John Irving,A Prayer for Owen Meany — by John Irving — A Prayer for Owen Meany by John Irving,324
326,White Oleander,Janet Fitch,eng,https://images.gr-assets.com/books/1501159524m/32234.jpg,https://images.gr-assets.com/books/1501159524s/32234.jpg,White Oleander by Janet Fitch,White Oleander — by Janet Fitch — White Oleander by Janet Fitch,325
327,"Legend (Legend, #1)",Marie Lu,eng,https://images.gr-assets.com/books/1501368160m/9275658.jpg,https://images.gr-assets.com/books/1501368160s/9275658.jpg,"Legend (Legend, #1) by Marie Lu","Legend (Legend, #1) — by Marie Lu — Legend (Legend, #1) by Marie Lu",326
328,Nineteen Minutes,Jodi Picoult,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,Nineteen Minutes by Jodi Picoult,Nineteen Minutes — by Jodi Picoult — Nineteen Minutes by Jodi Picoult,327
329,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",eng,https://images.gr-assets.com/books/1388075896m/2318271.jpg,https://images.gr-assets.com/books/1388075896s/2318271.jpg,"The Last Lecture by Randy Pausch, Jeffrey Zaslow","The Last Lecture — by Randy Pausch, Jeffrey Zaslow — The Last Lecture by Randy Pausch, Jeffrey Zaslow",328
330,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,eng,https://images.gr-assets.com/books/1337818095m/228665.jpg,https://images.gr-assets.com/books/1337818095s/228665.jpg,"The Eye of the World (Wheel of Time, #1) by Robert Jordan","The Eye of the World (Wheel of Time, #1) — by Robert Jordan — The Eye of the World (Wheel of Time, #1) by Robert Jordan",329
331,The Pact,Jodi Picoult,en-US,https://images.gr-assets.com/books/1410754561m/10916.jpg,https://images.gr-assets.com/books/1410754561s/10916.jpg,The Pact by Jodi Picoult,The Pact — by Jodi Picoult — The Pact by Jodi Picoult,330
332,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,eng,https://images.gr-assets.com/books/1308814770m/65605.jpg,https://images.gr-assets.com/books/1308814770s/65605.jpg,"The Magician's Nephew (Chronicles of Narnia, #6) by C.S. Lewis","The Magician's Nephew (Chronicles of Narnia, #6) — by C.S. Lewis — The Magician's Nephew (Chronicles of Narnia, #6) by C.S. Lewis",331
333,Still Alice,Lisa Genova,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,Still Alice by Lisa Genova,Still Alice — by Lisa Genova — Still Alice by Lisa Genova,332
334,"Reflected in You (Crossfire, #2)",Sylvia Day,eng,https://images.gr-assets.com/books/1477802540m/13596809.jpg,https://images.gr-assets.com/books/1477802540s/13596809.jpg,"Reflected in You (Crossfire, #2) by Sylvia Day","Reflected in You (Crossfire, #2) — by Sylvia Day — Reflected in You (Crossfire, #2) by Sylvia Day",333
335,James and the Giant Peach,"Roald Dahl, Quentin Blake",eng,https://images.gr-assets.com/books/1320412586m/6689.jpg,https://images.gr-assets.com/books/1320412586s/6689.jpg,"James and the Giant Peach by Roald Dahl, Quentin Blake","James and the Giant Peach — by Roald Dahl, Quentin Blake — James and the Giant Peach by Roald Dahl, Quentin Blake",334
336,"1st to Die (Women's Murder Club, #1)",James Patterson,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"1st to Die (Women's Murder Club, #1) by James Patterson","1st to Die (Women's Murder Club, #1) — by James Patterson — 1st to Die (Women's Murder Club, #1) by James Patterson",335
337,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,eng,https://images.gr-assets.com/books/1404613595m/13.jpg,https://images.gr-assets.com/books/1404613595s/13.jpg,The Ultimate Hitchhiker's Guide to the Galaxy by Douglas Adams,The Ultimate Hitchhiker's Guide to the Galaxy — by Douglas Adams — The Ultimate Hitchhiker's Guide to the Galaxy by Douglas Adams,336
338,One Day,David Nicholls,eng,https://images.gr-assets.com/books/1327873020m/6280118.jpg,https://images.gr-assets.com/books/1327873020s/6280118.jpg,One Day by David Nicholls,One Day — by David Nicholls — One Day by David Nicholls,337
339,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Goodnight Moon by Margaret Wise Brown, Clement Hurd","Goodnight Moon — by Margaret Wise Brown, Clement Hurd — Goodnight Moon by Margaret Wise Brown, Clement Hurd",338
340,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,en-US,https://images.gr-assets.com/books/1305807140m/7747374.jpg,https://images.gr-assets.com/books/1305807140s/7747374.jpg,"I Am Number Four (Lorien Legacies, #1) by Pittacus Lore","I Am Number Four (Lorien Legacies, #1) — by Pittacus Lore — I Am Number Four (Lorien Legacies, #1) by Pittacus Lore",339
341,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"The Iliad by Homer, Robert Fagles, Frédéric Mugler, Bernard Knox","The Iliad — by Homer, Robert Fagles, Frédéric Mugler, Bernard Knox — The Iliad by Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",340
342,The Casual Vacancy,J.K. Rowling,eng,https://images.gr-assets.com/books/1358266832m/13497818.jpg,https://images.gr-assets.com/books/1358266832s/13497818.jpg,The Casual Vacancy by J.K. Rowling,The Casual Vacancy — by J.K. Rowling — The Casual Vacancy by J.K. Rowling,341
343,The Runaway Jury,John Grisham,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Runaway Jury by John Grisham,The Runaway Jury — by John Grisham — The Runaway Jury by John Grisham,342
344,Naked,David Sedaris,en-US,https://images.gr-assets.com/books/1394178867m/4138.jpg,https://images.gr-assets.com/books/1394178867s/4138.jpg,Naked by David Sedaris,Naked — by David Sedaris — Naked by David Sedaris,343
345,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,en-US,https://images.gr-assets.com/books/1387119654m/45978.jpg,https://images.gr-assets.com/books/1387119654s/45978.jpg,"Eldest (The Inheritance Cycle, #2) by Christopher Paolini","Eldest (The Inheritance Cycle, #2) — by Christopher Paolini — Eldest (The Inheritance Cycle, #2) by Christopher Paolini",344
346,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",eng,https://images.gr-assets.com/books/1398003737m/236093.jpg,https://images.gr-assets.com/books/1398003737s/236093.jpg,"The Wonderful Wizard of Oz (Oz, #1) by L. Frank Baum, W.W. Denslow","The Wonderful Wizard of Oz (Oz, #1) — by L. Frank Baum, W.W. Denslow — The Wonderful Wizard of Oz (Oz, #1) by L. Frank Baum, W.W. Denslow",345
347,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,eng,https://images.gr-assets.com/books/1308814880m/121749.jpg,https://images.gr-assets.com/books/1308814880s/121749.jpg,"Prince Caspian (Chronicles of Narnia, #2) by C.S. Lewis","Prince Caspian (Chronicles of Narnia, #2) — by C.S. Lewis — Prince Caspian (Chronicles of Narnia, #2) by C.S. Lewis",346
348,We Were Liars,E. Lockhart,eng,https://images.gr-assets.com/books/1402749479m/16143347.jpg,https://images.gr-assets.com/books/1402749479s/16143347.jpg,We Were Liars by E. Lockhart,We Were Liars — by E. Lockhart — We Were Liars by E. Lockhart,347
349,'Salem's Lot,Stephen King,en-GB,https://images.gr-assets.com/books/1327891565m/11590.jpg,https://images.gr-assets.com/books/1327891565s/11590.jpg,'Salem's Lot by Stephen King,'Salem's Lot — by Stephen King — 'Salem's Lot by Stephen King,348
350,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",eng,https://images.gr-assets.com/books/1394204569m/7745.jpg,https://images.gr-assets.com/books/1394204569s/7745.jpg,"Fear and Loathing in Las Vegas by Hunter S. Thompson, Ralph Steadman","Fear and Loathing in Las Vegas — by Hunter S. Thompson, Ralph Steadman — Fear and Loathing in Las Vegas by Hunter S. Thompson, Ralph Steadman",349
351,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,eng,https://images.gr-assets.com/books/1460477747m/10025305.jpg,https://images.gr-assets.com/books/1460477747s/10025305.jpg,"Clockwork Prince (The Infernal Devices, #2) by Cassandra Clare","Clockwork Prince (The Infernal Devices, #2) — by Cassandra Clare — Clockwork Prince (The Infernal Devices, #2) by Cassandra Clare",350
352,Yes Please,Amy Poehler,eng,https://images.gr-assets.com/books/1402815435m/20910157.jpg,https://images.gr-assets.com/books/1402815435s/20910157.jpg,Yes Please by Amy Poehler,Yes Please — by Amy Poehler — Yes Please by Amy Poehler,351
353,Othello,William Shakespeare,eng,https://images.gr-assets.com/books/1459795105m/12996.jpg,https://images.gr-assets.com/books/1459795105s/12996.jpg,Othello by William Shakespeare,Othello — by William Shakespeare — Othello by William Shakespeare,352
354,Beloved,Toni Morrison,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,Beloved by Toni Morrison,Beloved — by Toni Morrison — Beloved by Toni Morrison,353
355,"Graceling (Graceling Realm, #1)",Kristin Cashore,en-CA,https://images.gr-assets.com/books/1331548394m/3236307.jpg,https://images.gr-assets.com/books/1331548394s/3236307.jpg,"Graceling (Graceling Realm, #1) by Kristin Cashore","Graceling (Graceling Realm, #1) — by Kristin Cashore — Graceling (Graceling Realm, #1) by Kristin Cashore",354
356,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",eng,https://images.gr-assets.com/books/1490085391m/78411.jpg,https://images.gr-assets.com/books/1490085391s/78411.jpg,"The Bad Beginning (A Series of Unfortunate Events, #1) by Lemony Snicket, Brett Helquist","The Bad Beginning (A Series of Unfortunate Events, #1) — by Lemony Snicket, Brett Helquist — The Bad Beginning (A Series of Unfortunate Events, #1) by Lemony Snicket, Brett Helquist",355
357,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",en-US,https://images.gr-assets.com/books/1441227765m/355697.jpg,https://images.gr-assets.com/books/1441227765s/355697.jpg,"All Quiet on the Western Front by Erich Maria Remarque, A.W. Wheen","All Quiet on the Western Front — by Erich Maria Remarque, A.W. Wheen — All Quiet on the Western Front by Erich Maria Remarque, A.W. Wheen",356
358,"Oh, The Places You'll Go!",Dr. Seuss,en-US,https://images.gr-assets.com/books/1421708635m/191139.jpg,https://images.gr-assets.com/books/1421708635s/191139.jpg,"Oh, The Places You'll Go! by Dr. Seuss","Oh, The Places You'll Go! — by Dr. Seuss — Oh, The Places You'll Go! by Dr. Seuss",357
